Date,Hour,Junction,AVGVEHICLES,AVGTEMPERATURE,RAIN_MM,Congestion,Congestion_Label,TempC,DayOfWeek,Month,Weekend,RushHour,RainFlag,HeavyRain,HotDay,LagTraffic,Lag2,RainLag,MovingAvg3hr,Rain_Traffic_Interaction,Temp_Traffic_Interaction,CongestionIndex
2016-10-14,5,2,11,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,8,14,0,11,0,194.65925926,0.22
2016-10-14,6,2,10,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,11,8,0,9.6666666667,0,176.96296296,0.2
2016-10-14,7,2,12,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,10,11,0,11,0,212.35555556,0.24
2016-10-14,8,2,15,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,12,10,0,12.333333333,0,265.44444444,0.3
2016-10-14,9,2,14,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,15,12,0,13.666666667,0,247.74814815,0.28
2016-10-14,10,2,14,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,14,15,0,14.333333333,0,247.74814815,0.28
2016-10-14,11,2,16,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,14,14,0,14.666666667,0,283.14074074,0.32
2016-10-14,12,2,17,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,16,14,0,15.666666667,0,300.83703704,0.34
2016-10-14,13,2,12,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,17,16,0,15,0,212.35555556,0.24
2016-10-14,14,2,16,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,12,17,0,15,0,283.14074074,0.32
2016-10-14,15,2,18,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,16,12,0,15.333333333,0,318.53333333,0.36
2016-10-14,16,2,18,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,18,16,0,17.333333333,0,318.53333333,0.36
2016-10-14,17,2,17,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,18,18,0,17.666666667,0,300.83703704,0.34
2016-10-14,18,2,18,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,17,18,0,17.666666667,0,318.53333333,0.36
2016-10-14,19,2,18,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,18,17,0,17.666666667,0,318.53333333,0.36
2016-10-14,20,2,18,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,18,18,0,18,0,318.53333333,0.36
2016-10-14,21,2,19,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,1,0,0,0,18,18,0,18.333333333,0,336.22962963,0.38
2016-10-14,22,2,19,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,19,18,0,18.666666667,0,336.22962963,0.38
2016-10-14,23,2,14,63.853333333,0,0,NormalCongesti,17.696296296,6,10,0,0,0,0,0,19,19,0,17.333333333,0,247.74814815,0.28
2016-10-15,0,2,14,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,14,19,0,15.666666667,7,257.77037037,0.28
2016-10-15,1,2,17,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,14,14,0.5,15,8.5,313.00687831,0.34
2016-10-15,2,2,15,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,17,14,0.5,15.333333333,7.5,276.18253968,0.3
2016-10-15,3,2,9,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,15,17,0.5,13.666666667,4.5,165.70952381,0.18
2016-10-15,4,2,11,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,9,15,0.5,11.666666667,5.5,202.53386243,0.22
2016-10-15,5,2,8,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,11,9,0.5,9.3333333333,4,147.2973545,0.16
2016-10-15,6,2,9,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,8,11,0.5,9.3333333333,4.5,165.70952381,0.18
2016-10-15,7,2,8,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,9,8,0.5,8.3333333333,4,147.2973545,0.16
2016-10-15,8,2,6,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,8,9,0.5,7.6666666667,3,110.47301587,0.12
2016-10-15,9,2,10,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,6,8,0.5,8,5,184.12169312,0.2
2016-10-15,10,2,12,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,10,6,0.5,9.3333333333,6,220.94603175,0.24
2016-10-15,11,2,11,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,12,10,0.5,11,5.5,202.53386243,0.22
2016-10-15,12,2,11,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,11,12,0.5,11.333333333,5.5,202.53386243,0.22
2016-10-15,13,2,9,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,11,11,0.5,10.333333333,4.5,165.70952381,0.18
2016-10-15,14,2,10,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,9,11,0.5,10,5,184.12169312,0.2
2016-10-15,15,2,11,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,10,9,0.5,10,5.5,202.53386243,0.22
2016-10-15,16,2,9,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,11,10,0.5,10,4.5,165.70952381,0.18
2016-10-15,17,2,7,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,9,11,0.5,9,3.5,128.88518519,0.14
2016-10-15,18,2,10,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,7,9,0.5,8.6666666667,5,184.12169312,0.2
2016-10-15,19,2,9,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,10,7,0.5,8.6666666667,4.5,165.70952381,0.18
2016-10-15,20,2,13,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,9,10,0.5,10.666666667,6.5,239.35820106,0.26
2016-10-15,21,2,14,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,1,1,0,0,13,9,0.5,12,7,257.77037037,0.28
2016-10-15,22,2,14,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,14,13,0.5,13.666666667,7,257.77037037,0.28
2016-10-15,23,2,12,65.141904762,0.5,0,NormalCongesti,18.412169312,7,10,1,0,1,0,0,14,14,0.5,13.333333333,6,220.94603175,0.24
2016-10-16,0,2,12,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,12,14,0.5,12.666666667,66,226.58412698,0.24
2016-10-16,1,2,13,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,12,12,5.5,12.333333333,71.5,245.46613757,0.26
2016-10-16,2,2,9,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,13,12,5.5,11.333333333,49.5,169.93809524,0.18
2016-10-16,3,2,10,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,9,13,5.5,10.666666667,55,188.82010582,0.2
2016-10-16,4,2,8,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,10,9,5.5,9,44,151.05608466,0.16
2016-10-16,5,2,9,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,8,10,5.5,9,49.5,169.93809524,0.18
2016-10-16,6,2,7,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,9,8,5.5,8,38.5,132.17407407,0.14
2016-10-16,7,2,9,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,7,9,5.5,8.3333333333,49.5,169.93809524,0.18
2016-10-16,8,2,7,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,9,7,5.5,7.6666666667,38.5,132.17407407,0.14
2016-10-16,9,2,9,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,7,9,5.5,8.3333333333,49.5,169.93809524,0.18
2016-10-16,10,2,10,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,9,7,5.5,8.6666666667,55,188.82010582,0.2
2016-10-16,11,2,12,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,10,9,5.5,10.333333333,66,226.58412698,0.24
2016-10-16,12,2,10,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,12,10,5.5,10.666666667,55,188.82010582,0.2
2016-10-16,13,2,12,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,10,12,5.5,11.333333333,66,226.58412698,0.24
2016-10-16,14,2,12,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,12,10,5.5,11.333333333,66,226.58412698,0.24
2016-10-16,15,2,6,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,12,12,5.5,10,33,113.29206349,0.12
2016-10-16,16,2,10,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,6,12,5.5,9.3333333333,55,188.82010582,0.2
2016-10-16,17,2,11,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,10,6,5.5,9,60.5,207.7021164,0.22
2016-10-16,18,2,16,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,11,10,5.5,12.333333333,88,302.11216931,0.32
2016-10-16,19,2,13,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,16,11,5.5,13.333333333,71.5,245.46613757,0.26
2016-10-16,20,2,14,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,13,16,5.5,14.333333333,77,264.34814815,0.28
2016-10-16,21,2,13,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,1,1,1,0,14,13,5.5,13.333333333,71.5,245.46613757,0.26
2016-10-16,22,2,16,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,13,14,5.5,14.333333333,88,302.11216931,0.32
2016-10-16,23,2,16,65.987619048,5.5,0,NormalCongesti,18.882010582,1,10,1,0,1,1,0,16,13,5.5,15,88,302.11216931,0.32
2016-10-17,0,2,15,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,16,16,5.5,15.666666667,58.5,275.76984127,0.3
2016-10-17,1,2,13,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,15,16,3.9,14.666666667,50.7,239.0005291,0.26
2016-10-17,2,2,11,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,13,15,3.9,13,42.9,202.23121693,0.22
2016-10-17,3,2,13,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,11,13,3.9,12.333333333,50.7,239.0005291,0.26
2016-10-17,4,2,10,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,13,11,3.9,11.333333333,39,183.84656085,0.2
2016-10-17,5,2,9,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,10,13,3.9,10.666666667,35.1,165.46190476,0.18
2016-10-17,6,2,11,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,9,10,3.9,10,42.9,202.23121693,0.22
2016-10-17,7,2,10,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,11,9,3.9,10,39,183.84656085,0.2
2016-10-17,8,2,10,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,10,11,3.9,10.333333333,39,183.84656085,0.2
2016-10-17,9,2,16,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,10,10,3.9,12,62.4,294.15449735,0.32
2016-10-17,10,2,15,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,16,10,3.9,13.666666667,58.5,275.76984127,0.3
2016-10-17,11,2,18,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,15,16,3.9,16.333333333,70.2,330.92380952,0.36
2016-10-17,12,2,17,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,18,15,3.9,16.666666667,66.3,312.53915344,0.34
2016-10-17,13,2,18,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,17,18,3.9,17.666666667,70.2,330.92380952,0.36
2016-10-17,14,2,22,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,18,17,3.9,19,85.8,404.46243386,0.44
2016-10-17,15,2,19,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,22,18,3.9,19.666666667,74.1,349.30846561,0.38
2016-10-17,16,2,17,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,19,22,3.9,19.333333333,66.3,312.53915344,0.34
2016-10-17,17,2,19,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,17,19,3.9,18.333333333,74.1,349.30846561,0.38
2016-10-17,18,2,17,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,19,17,3.9,17.666666667,66.3,312.53915344,0.34
2016-10-17,19,2,22,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,17,19,3.9,19.333333333,85.8,404.46243386,0.44
2016-10-17,20,2,19,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,22,17,3.9,19.333333333,74.1,349.30846561,0.38
2016-10-17,21,2,16,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,1,1,0,0,19,22,3.9,19,62.4,294.15449735,0.32
2016-10-17,22,2,20,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,16,19,3.9,18.333333333,78,367.69312169,0.4
2016-10-17,23,2,18,65.092380952,3.9,0,NormalCongesti,18.384656085,2,10,0,0,1,0,0,20,16,3.9,18,70.2,330.92380952,0.36
2016-10-18,0,2,19,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,20,3.9,19,0,344.16137566,0.38
2016-10-18,1,2,18,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,19,18,0,18.333333333,0,326.04761905,0.36
2016-10-18,2,2,16,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,19,0,17.666666667,0,289.82010582,0.32
2016-10-18,3,2,13,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,16,18,0,15.666666667,0,235.47883598,0.26
2016-10-18,4,2,11,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,13,16,0,13.333333333,0,199.25132275,0.22
2016-10-18,5,2,8,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,11,13,0,10.666666667,0,144.91005291,0.16
2016-10-18,6,2,11,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,8,11,0,10,0,199.25132275,0.22
2016-10-18,7,2,10,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,11,8,0,9.6666666667,0,181.13756614,0.2
2016-10-18,8,2,15,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,10,11,0,12,0,271.70634921,0.3
2016-10-18,9,2,15,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,15,10,0,13.333333333,0,271.70634921,0.3
2016-10-18,10,2,12,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,15,15,0,14,0,217.36507937,0.24
2016-10-18,11,2,16,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,12,15,0,14.333333333,0,289.82010582,0.32
2016-10-18,12,2,18,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,16,12,0,15.333333333,0,326.04761905,0.36
2016-10-18,13,2,18,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,16,0,17.333333333,0,326.04761905,0.36
2016-10-18,14,2,19,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,18,0,18.333333333,0,344.16137566,0.38
2016-10-18,15,2,18,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,19,18,0,18.333333333,0,326.04761905,0.36
2016-10-18,16,2,18,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,19,0,18.333333333,0,326.04761905,0.36
2016-10-18,17,2,20,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,18,18,0,18.666666667,0,362.27513228,0.4
2016-10-18,18,2,23,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,20,18,0,20.333333333,0,416.61640212,0.46
2016-10-18,19,2,20,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,23,20,0,21,0,362.27513228,0.4
2016-10-18,20,2,27,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,20,23,0,23.333333333,0,489.07142857,0.54
2016-10-18,21,2,22,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,1,0,0,0,27,20,0,23,0,398.5026455,0.44
2016-10-18,22,2,21,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,22,27,0,23.333333333,0,380.38888889,0.42
2016-10-18,23,2,21,64.604761905,0,0,NormalCongesti,18.113756614,3,10,0,0,0,0,0,21,22,0,21.333333333,0,380.38888889,0.42
2016-10-19,0,2,23,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,21,21,0,21.666666667,0,406.23597884,0.46
2016-10-19,1,2,18,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,23,21,0,20.666666667,0,317.92380952,0.36
2016-10-19,2,2,18,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,18,23,0,19.666666667,0,317.92380952,0.36
2016-10-19,3,2,12,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,18,18,0,16,0,211.94920635,0.24
2016-10-19,4,2,10,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,12,18,0,13.333333333,0,176.62433862,0.2
2016-10-19,5,2,11,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,10,12,0,11,0,194.28677249,0.22
2016-10-19,6,2,14,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,11,10,0,11.666666667,0,247.27407407,0.28
2016-10-19,7,2,12,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,14,11,0,12.333333333,0,211.94920635,0.24
2016-10-19,8,2,14,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,12,14,0,13.333333333,0,247.27407407,0.28
2016-10-19,9,2,14,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,14,12,0,13.333333333,0,247.27407407,0.28
2016-10-19,10,2,16,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,14,14,0,14.666666667,0,282.5989418,0.32
2016-10-19,11,2,19,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,16,14,0,16.333333333,0,335.58624339,0.38
2016-10-19,12,2,17,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,19,16,0,17.333333333,0,300.26137566,0.34
2016-10-19,13,2,15,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,17,19,0,17,0,264.93650794,0.3
2016-10-19,14,2,21,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,15,17,0,17.666666667,0,370.91111111,0.42
2016-10-19,15,2,20,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,21,15,0,18.666666667,0,353.24867725,0.4
2016-10-19,16,2,22,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,20,21,0,21,0,388.57354497,0.44
2016-10-19,17,2,22,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,22,20,0,21.333333333,0,388.57354497,0.44
2016-10-19,18,2,18,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,22,22,0,20.666666667,0,317.92380952,0.36
2016-10-19,19,2,24,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,18,22,0,21.333333333,0,423.8984127,0.48
2016-10-19,20,2,22,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,24,18,0,21.333333333,0,388.57354497,0.44
2016-10-19,21,2,18,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,1,0,0,0,22,24,0,21.333333333,0,317.92380952,0.36
2016-10-19,22,2,20,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,18,22,0,20,0,353.24867725,0.4
2016-10-19,23,2,20,63.792380952,0,0,NormalCongesti,17.662433862,4,10,0,0,0,0,0,20,18,0,19.333333333,0,353.24867725,0.4
2016-10-20,0,2,11,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,20,20,0,17,3.3,193.79206349,0.22
2016-10-20,1,2,15,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,11,20,0.3,15.333333333,4.5,264.26190476,0.3
2016-10-20,2,2,16,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,15,11,0.3,14,4.8,281.87936508,0.32
2016-10-20,3,2,13,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,16,15,0.3,14.666666667,3.9,229.02698413,0.26
2016-10-20,4,2,12,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,13,16,0.3,13.666666667,3.6,211.40952381,0.24
2016-10-20,5,2,12,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,12,13,0.3,12.333333333,3.6,211.40952381,0.24
2016-10-20,6,2,10,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,12,12,0.3,11.333333333,3,176.17460317,0.2
2016-10-20,7,2,12,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,10,12,0.3,11.333333333,3.6,211.40952381,0.24
2016-10-20,8,2,13,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,12,10,0.3,11.666666667,3.9,229.02698413,0.26
2016-10-20,9,2,13,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,13,12,0.3,12.666666667,3.9,229.02698413,0.26
2016-10-20,10,2,14,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,13,13,0.3,13.333333333,4.2,246.64444444,0.28
2016-10-20,11,2,16,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,14,13,0.3,14.333333333,4.8,281.87936508,0.32
2016-10-20,12,2,19,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,16,14,0.3,16.333333333,5.7,334.73174603,0.38
2016-10-20,13,2,15,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,19,16,0.3,16.666666667,4.5,264.26190476,0.3
2016-10-20,14,2,23,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,15,19,0.3,19,6.9,405.2015873,0.46
2016-10-20,15,2,19,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,23,15,0.3,19,5.7,334.73174603,0.38
2016-10-20,16,2,19,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,19,23,0.3,20.333333333,5.7,334.73174603,0.38
2016-10-20,17,2,20,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,19,19,0.3,19.333333333,6,352.34920635,0.4
2016-10-20,18,2,20,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,20,19,0.3,19.666666667,6,352.34920635,0.4
2016-10-20,19,2,23,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,20,20,0.3,21,6.9,405.2015873,0.46
2016-10-20,20,2,19,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,23,20,0.3,20.666666667,5.7,334.73174603,0.38
2016-10-20,21,2,18,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,1,1,0,0,19,23,0.3,20,5.4,317.11428571,0.36
2016-10-20,22,2,21,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,18,19,0.3,19.333333333,6.3,369.96666667,0.42
2016-10-20,23,2,23,63.711428571,0.3,0,NormalCongesti,17.617460317,5,10,0,0,1,0,0,21,18,0.3,20.666666667,6.9,405.2015873,0.46
2016-10-21,0,2,17,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,23,21,0.3,20.333333333,0,293.52433862,0.34
2016-10-21,1,2,18,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,17,23,0,19.333333333,0,310.79047619,0.36
2016-10-21,2,2,16,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,18,17,0,17,0,276.25820106,0.32
2016-10-21,3,2,12,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,16,18,0,15.333333333,0,207.19365079,0.24
2016-10-21,4,2,12,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,12,16,0,13.333333333,0,207.19365079,0.24
2016-10-21,5,2,6,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,12,12,0,10,0,103.5968254,0.12
2016-10-21,6,2,10,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,6,12,0,9.3333333333,0,172.66137566,0.2
2016-10-21,7,2,14,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,10,6,0,10,0,241.72592593,0.28
2016-10-21,8,2,11,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,14,10,0,11.666666667,0,189.92751323,0.22
2016-10-21,9,2,11,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,11,14,0,12,0,189.92751323,0.22
2016-10-21,10,2,14,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,1,0,0,0,11,11,0,12,0,241.72592593,0.28
2016-10-21,11,2,12,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,1,0,0,0,14,11,0,12.333333333,0,207.19365079,0.24
2016-10-21,12,2,16,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,1,0,0,0,12,14,0,14,0,276.25820106,0.32
2016-10-21,13,2,16,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,16,12,0,14.666666667,0,276.25820106,0.32
2016-10-21,14,2,19,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,16,16,0,17,0,328.05661376,0.38
2016-10-21,15,2,19,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,19,16,0,18,0,328.05661376,0.38
2016-10-21,16,2,15,63.079047619,0,0,NormalCongesti,17.266137566,6,10,0,0,0,0,0,19,19,0,17.666666667,0,258.99206349,0.3
